Bioinformatics Analysis of Hsp20 Sequences in Proteobacteria.
('Bioinformatics', 'Bioinformatic', 'NNS', 'B-NP', 'O')
('chi-squared', 'chi-squared', 'JJ', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('(Landes', '(Landes', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1992).', '1992).', 'CD', 'B-NP', 'O')
The neighbor-joining method was used to construct phylogenies from the alignments of Hsp20 sequences using ClustalX (Thompson et al., 1997).
('The', 'The', 'DT', 'B-NP', 'O')
('neighbor-joining', 'neighbor-joining', 'JJ', 'I-NP', 'O')
('method', 'method', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('used', 'use', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('construct', 'construct', 'VB', 'I-VP', 'O')
('phylogenies', 'phylogeny', 'NNS', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('alignments', 'alignment', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('ClustalX', 'ClustalX', 'NNP', 'B-NP', 'O')
('(Thompson', '(Thompson', 'NNP', 'I-NP', 'O')
('et', 'et', 'NN', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1997).', '1997).', 'CD', 'B-NP', 'O')
In order to assess the level of significance from the inferred clades, a bootstrap procedure was used.
('In', 'In', 'IN', 'B-SBAR', 'O')
('order', 'order', 'NN', 'O', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('assess', 'assess', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('level', 'level', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('significance', 'significance', 'NN', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('inferred', 'infer', 'VBN', 'I-NP', 'O')
('clades,', 'clades,', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('bootstrap', 'bootstrap', 'NN', 'I-NP', 'O')
('procedure', 'procedure', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('used.', 'used.', 'VBN', 'I-VP', 'O')
The resulting trees were visualized using the TREEVIEW (Page, 1996).
('The', 'The', 'DT', 'B-NP', 'O')
('resulting', 'result', 'VBG', 'I-NP', 'O')
('trees', 'tree', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('visualized', 'visualize', 'VBN', 'I-VP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('TREEVIEW', 'TREEVIEW', 'NNP', 'I-NP', 'O')
('(Page,', '(Page,', 'NNP', 'I-NP', 'O')
('1996).', '1996).', 'CD', 'I-NP', 'O')
To determine the possible common ancestry of proteobacterial Hsp20 proteins, additional phylogenetic analysis was carried out, after adding 17 more non-proteobacterial sequences (eight from firmicutes and nine from actinobacterial group).
('To', 'To', 'TO', 'B-VP', 'O')
('determine', 'determine', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('possible', 'possible', 'JJ', 'I-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestry', 'ancestry', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('proteobacterial', 'proteobacterial', 'JJ', 'B-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-protein')
('proteins,', 'proteins,', 'NN', 'I-NP', 'O')
('additional', 'additional', 'JJ', 'I-NP', 'O')
('phylogenetic', 'phylogenetic', 'JJ', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('carried', 'carry', 'VBN', 'I-VP', 'O')
('out,', 'out,', 'RP', 'B-PRT', 'O')
('after', 'after', 'IN', 'B-PP', 'O')
('adding', 'add', 'VBG', 'B-VP', 'O')
('17', '17', 'CD', 'B-NP', 'O')
('more', 'more', 'JJR', 'I-NP', 'O')
('non-proteobacterial', 'non-proteobacterial', 'JJ', 'I-NP', 'B-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('(eight', '(eight', 'VBP', 'B-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('firmicutes', 'firmicute', 'NNS', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('nine', 'nine', 'CD', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('actinobacterial', 'actinobacterial', 'JJ', 'B-NP', 'O')
('group).', 'group).', 'NNS', 'I-NP', 'O')
Multiple sequence alignments performed within all of the five Proteobacteria subclasses resulted in at least thirty residues of high sequence conservation (Fig.
('Multiple', 'Multiple', 'JJ', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('alignments', 'alignment', 'NNS', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('all', 'all', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNP', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('resulted', 'result', 'VBD', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('at', 'at', 'IN', 'B-NP', 'O')
('least', 'least', 'JJS', 'I-NP', 'O')
('thirty', 'thirty', 'CD', 'I-NP', 'O')
('residues', 'residue', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('high', 'high', 'JJ', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('conservation', 'conservation', 'NN', 'I-NP', 'O')
('(Fig.', '(Fig.', 'NN', 'I-NP', 'O')
1).
('1).', '1).', 'LS', 'B-LST', 'O')
The most positions of sequence conservation were found in Gammaproteobacteria with eightyfour highly conserved   residues, followed closely by Alphaproteobacteria with eighty-one highly conserved residues and trailed by Epsilonproteobacteria with only twenty-nine highly conserved residues.
('The', 'The', 'DT', 'B-NP', 'O')
('most', 'most', 'JJS', 'I-NP', 'O')
('positions', 'position', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('sequence', 'sequence', 'NN', 'B-NP', 'O')
('conservation', 'conservation', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('Gammaproteobacteria', 'Gammaproteobacteria', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('eightyfour', 'eightyfour', 'CD', 'B-NP', 'O')
('highly', 'highly', 'RB', 'I-NP', 'O')
('conserved', 'conserve', 'VBN', 'I-NP', 'O')
('residues,', 'residues,', 'NN', 'I-NP', 'O')
('followed', 'follow', 'VBD', 'B-VP', 'O')
('closely', 'closely', 'RB', 'B-ADVP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('Alphaproteobacteria', 'Alphaproteobacteria', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('eighty-one', 'eighty-one', 'CD', 'B-NP', 'O')
('highly', 'highly', 'RB', 'I-NP', 'O')
('conserved', 'conserved', 'JJ', 'I-NP', 'O')
('residues', 'residue', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('trailed', 'trail', 'VBN', 'B-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('Epsilonproteobacteria', 'Epsilonproteobacteria', 'NNP', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('only', 'only', 'RB', 'B-NP', 'O')
('twenty-nine', 'twenty-nine', 'CD', 'I-NP', 'O')
('highly', 'highly', 'RB', 'I-NP', 'O')
('conserved', 'conserve', 'VBN', 'I-NP', 'O')
('residues.', 'residues.', 'NNS', 'I-NP', 'O')
Betaproteobacteria and Deltaproteobacteria fell within the mid-range with fortythree and thirty-two highly conserved residues, respectively.
('Betaproteobacteria', 'Betaproteobacteria', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Deltaproteobacteria', 'Deltaproteobacteria', 'NNP', 'I-NP', 'O')
('fell', 'fall', 'VBD', 'B-VP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('mid-range', 'mid-range', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('fortythree', 'fortythree', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('thirty-two', 'thirty-two', 'CD', 'I-NP', 'O')
('highly', 'highly', 'RB', 'I-NP', 'O')
('conserved', 'conserve', 'VBN', 'I-NP', 'O')
('residues,', 'residues,', 'NN', 'I-NP', 'O')
('respectively.', 'respectively.', 'NN', 'I-NP', 'O')
Protein sequences within and between the five sublcasses of Proteobacteria were analyzed by Dotplot comparison to align protein by protein between two microorganisms (Fig.
('Protein', 'Protein', 'NN', 'B-NP', 'O')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('and', 'and', 'CC', 'I-PP', 'O')
('between', 'between', 'IN', 'I-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('sublcasses', 'sublcass', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNS', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('analyzed', 'analyze', 'VBN', 'I-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('Dotplot', 'Dotplot', 'NN', 'B-NP', 'O')
('comparison', 'comparison', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('align', 'align', 'JJ', 'B-NP', 'B-protein')
('protein', 'protein', 'NN', 'I-NP', 'I-protein')
('by', 'by', 'IN', 'B-PP', 'O')
('protein', 'protein', 'NN', 'B-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('microorganisms', 'microorganism', 'NNS', 'I-NP', 'O')
('(Fig.', '(Fig.', 'NNP', 'B-NP', 'O')
2).
('2).', '2).', 'LS', 'B-LST', 'O')
These comparisons allow for visualization of sequence breaks and co-linearity among the sequences analyzed (Chandra et al., 2006).
('These', 'These', 'DT', 'B-NP', 'O')
('comparisons', 'comparison', 'NNS', 'I-NP', 'O')
('allow', 'allow', 'VBP', 'B-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('visualization', 'visualization', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('sequence', 'sequence', 'NN', 'B-NP', 'O')
('breaks', 'break', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('co-linearity', 'co-linearity', 'NN', 'B-NP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('analyzed', 'analyze', 'VBD', 'B-VP', 'O')
('(Chandra', '(Chandra', 'NNP', 'B-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2006).', '2006).', 'CD', 'B-NP', 'O')
The dotplots performed within the five subclasses revealed a high degree of co-linearity (Fig.
('The', 'The', 'DT', 'B-NP', 'O')
('dotplots', 'dotplot', 'NNS', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('revealed', 'reveal', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('high', 'high', 'JJ', 'I-NP', 'O')
('degree', 'degree', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('co-linearity', 'co-linearity', 'NN', 'B-NP', 'O')
('(Fig.', '(Fig.', 'NN', 'I-NP', 'O')
2A).
('2A).', '2A).', 'LS', 'B-LST', 'O')
This is readily apparent among Alphaproteobacteria, Betaproteobacteria, and Gammaproteobacteria.
('This', 'This', 'DT', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('readily', 'readily', 'RB', 'B-ADJP', 'O')
('apparent', 'apparent', 'JJ', 'I-ADJP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('Alphaproteobacteria,', 'Alphaproteobacteria,', 'NNP', 'B-NP', 'O')
('Betaproteobacteria,', 'Betaproteobacteria,', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('Gammaproteobacteria.', 'Gammaproteobacteria.', 'NNP', 'B-NP', 'O')
The dot-plots performed between the five subclasses revealed very little to no regions of co-linearity (Fig.
('The', 'The', 'DT', 'B-NP', 'O')
('dot-plots', 'dot-plot', 'NNS', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('revealed', 'reveal', 'VBD', 'B-VP', 'O')
('very', 'very', 'RB', 'B-NP', 'O')
('little', 'little', 'JJ', 'I-NP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('no', 'no', 'DT', 'B-NP', 'O')
('regions', 'region', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('co-linearity', 'co-linearity', 'NN', 'B-NP', 'O')
('(Fig.', '(Fig.', 'NN', 'I-NP', 'O')
2B).
('2B).', '2B).', 'NN', 'B-NP', 'O')
Comparative analysis of the 24, Hsp20 protein sequences by phylogenetic analysis resulted in a tree with three major clades (Fig.
('Comparative', 'Comparative', 'JJ', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('24,', '24,', 'NN', 'I-NP', 'B-DNA')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'I-DNA')
('protein', 'protein', 'NN', 'I-NP', 'I-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('by', 'by', 'IN', 'B-PP', 'O')
('phylogenetic', 'phylogenetic', 'JJ', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('resulted', 'result', 'VBD', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('tree', 'tree', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('three', 'three', 'CD', 'B-NP', 'O')
('major', 'major', 'JJ', 'I-NP', 'O')
('clades', 'clade', 'NNS', 'I-NP', 'O')
('(Fig.', '(Fig.', 'NNP', 'B-NP', 'O')
3).
('3).', '3).', 'LS', 'B-LST', 'O')
The first clade consisted of subclasses Delta and Epsilon group.
('The', 'The', 'DT', 'B-NP', 'O')
('first', 'first', 'JJ', 'I-NP', 'O')
('clade', 'clade', 'NN', 'I-NP', 'O')
('consisted', 'consist', 'VBD', 'B-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('subclasses', 'subclass', 'NNS', 'B-NP', 'O')
('Delta', 'Delta', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Epsilon', 'Epsilon', 'NNP', 'I-NP', 'O')
('group.', 'group.', 'NN', 'I-NP', 'O')
The second clade consisted of micro organisms representing Beta proteobacterial group only.
('The', 'The', 'DT', 'B-NP', 'O')
('second', 'second', 'JJ', 'I-NP', 'O')
('clade', 'clade', 'NN', 'I-NP', 'O')
('consisted', 'consist', 'VBD', 'B-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('micro', 'micro', 'NN', 'B-NP', 'O')
('organisms', 'organism', 'NNS', 'I-NP', 'O')
('representing', 'represent', 'VBG', 'B-VP', 'O')
('Beta', 'Beta', 'NN', 'B-NP', 'B-protein')
('proteobacterial', 'proteobacterial', 'JJ', 'I-NP', 'O')
('group', 'group', 'NN', 'I-NP', 'O')
('only.', 'only.', 'NN', 'I-NP', 'O')
The third major clade consisted of subclasses Apha and Gamma group.
('The', 'The', 'DT', 'B-NP', 'O')
('third', 'third', 'JJ', 'I-NP', 'O')
('major', 'major', 'JJ', 'I-NP', 'O')
('clade', 'clade', 'NN', 'I-NP', 'O')
('consisted', 'consist', 'VBD', 'B-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('subclasses', 'subclass', 'NNS', 'B-NP', 'O')
('Apha', 'Apha', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Gamma', 'Gamma', 'NN', 'I-NP', 'O')
('group.', 'group.', 'NN', 'I-NP', 'O')
The Alpha and Gamma clade had a bootstrap value of 100, but the Delta and Epsilon clade had a bootstrap value of 76.
('The', 'The', 'DT', 'B-NP', 'O')
('Alpha', 'Alpha', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Gamma', 'Gamma', 'NN', 'I-NP', 'O')
('clade', 'clade', 'NN', 'I-NP', 'O')
('had', 'have', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('bootstrap', 'bootstrap', 'NN', 'I-NP', 'O')
('value', 'value', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('100,', '100,', 'CD', 'B-NP', 'O')
('but', 'but', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Delta', 'Delta', 'NN', 'I-NP', 'B-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('Epsilon', 'Epsilon', 'NN', 'I-NP', 'O')
('clade', 'clade', 'NN', 'I-NP', 'O')
('had', 'have', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('bootstrap', 'bootstrap', 'NN', 'I-NP', 'O')
('value', 'value', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('76.', '76.', 'CD', 'B-NP', 'O')
A rectangular cladogram constructed using both proteobacterial and nonproteobacterial species resulted in possible common ancestry of proteobacterial Hsp20 proteins (Fig.
('A', 'A', 'DT', 'B-NP', 'O')
('rectangular', 'rectangular', 'JJ', 'I-NP', 'O')
('cladogram', 'cladogram', 'NN', 'I-NP', 'O')
('constructed', 'construct', 'VBN', 'B-VP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('both', 'both', 'CC', 'O', 'O')
('proteobacterial', 'proteobacterial', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('nonproteobacterial', 'nonproteobacterial', 'JJ', 'I-NP', 'O')
('species', 'specie', 'NNS', 'I-NP', 'O')
('resulted', 'result', 'VBD', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('possible', 'possible', 'JJ', 'B-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestry', 'ancestry', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('proteobacterial', 'proteobacterial', 'JJ', 'B-NP', 'B-protein')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'I-protein')
('proteins', 'protein', 'NNS', 'I-NP', 'I-protein')
('(Fig.', '(Fig.', 'NNP', 'B-NP', 'O')
4).
('4).', '4).', 'LS', 'B-LST', 'O')
In view of the multiple sequence alignment performed, it is reasonable to conclude that the Hsp20 found in all 24 Proteobacteria sequences shares a common ancestor.
('In', 'In', 'IN', 'B-PP', 'O')
('view', 'view', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('multiple', 'multiple', 'JJ', 'I-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('alignment', 'alignment', 'NN', 'I-NP', 'O')
('performed,', 'performed,', 'NN', 'I-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('reasonable', 'reasonable', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('conclude', 'conclude', 'VB', 'I-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-protein')
('found', 'find', 'VBN', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('all', 'all', 'DT', 'B-NP', 'O')
('24', '24', 'CD', 'I-NP', 'B-DNA')
('Proteobacteria', 'Proteobacteria', 'NNP', 'I-NP', 'I-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('shares', 'share', 'VBZ', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestor.', 'ancestor.', 'NN', 'I-NP', 'O')
This becomes even more apparent when considering the multiple sequence alignments within five subclasses of Proteobacteria.
('This', 'This', 'DT', 'B-NP', 'O')
('becomes', 'become', 'VBZ', 'B-VP', 'O')
('even', 'even', 'RB', 'B-ADJP', 'O')
('more', 'more', 'RBR', 'I-ADJP', 'O')
('apparent', 'apparent', 'JJ', 'I-ADJP', 'O')
('when', 'when', 'WRB', 'B-ADVP', 'O')
('considering', 'consider', 'VBG', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('multiple', 'multiple', 'JJ', 'I-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('alignments', 'alignment', 'NNS', 'I-NP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('five', 'five', 'CD', 'B-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Proteobacteria.', 'Proteobacteria.', 'NNP', 'B-NP', 'O')
The largest amount of con        served protein residues was found among the Alpha, Delta, Epsilon and Gamma subclasses.
('The', 'The', 'DT', 'B-NP', 'O')
('largest', 'large', 'JJS', 'I-NP', 'O')
('amount', 'amount', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('con', 'con', 'NN', 'B-NP', 'O')
('served', 'serve', 'VBD', 'B-VP', 'O')
('protein', 'protein', 'NN', 'B-NP', 'O')
('residues', 'residue', 'NNS', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Alpha,', 'Alpha,', 'NNP', 'I-NP', 'O')
('Delta,', 'Delta,', 'NNP', 'I-NP', 'O')
('Epsilon', 'Epsilon', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('Gamma', 'Gamma', 'NNP', 'B-NP', 'O')
('subclasses.', 'subclasses.', 'NN', 'I-NP', 'O')
From our sequence analysis, it is reasonable to conclude that the Alpha and Gamma subclasses evolved together.
('From', 'From', 'IN', 'B-PP', 'O')
('our', 'our', 'PRP$', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('analysis,', 'analysis,', 'NN', 'I-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('reasonable', 'reasonable', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('conclude', 'conclude', 'VB', 'I-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Alpha', 'Alpha', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Gamma', 'Gamma', 'NN', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('evolved', 'evolve', 'VBD', 'B-VP', 'O')
('together.', 'together.', 'RP', 'B-PRT', 'O')
In addition the Delta and Epsilon subclasses must have evolved together leaving the Beta subclass to evolve on its own.
('In', 'In', 'IN', 'B-PP', 'O')
('addition', 'addition', 'NN', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Delta', 'Delta', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Epsilon', 'Epsilon', 'NNP', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('must', 'must', 'MD', 'B-VP', 'O')
('have', 'have', 'VB', 'I-VP', 'O')
('evolved', 'evolve', 'VBN', 'I-VP', 'O')
('together', 'together', 'RB', 'B-ADVP', 'O')
('leaving', 'leave', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Beta', 'Beta', 'NNP', 'I-NP', 'O')
('subclass', 'subclass', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('evolve', 'evolve', 'VB', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('its', 'its', 'PRP$', 'B-NP', 'O')
('own.', 'own.', 'NN', 'I-NP', 'O')
The Dot-plot comparisons performed within the five subclasses revealed that the Hsp20 sequences showed a high degree of similarity.
('The', 'The', 'DT', 'B-NP', 'O')
('Dot-plot', 'Dot-plot', 'JJ', 'I-NP', 'O')
('comparisons', 'comparison', 'NNS', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('revealed', 'reveal', 'VBD', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('showed', 'show', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('high', 'high', 'JJ', 'I-NP', 'O')
('degree', 'degree', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('similarity.', 'similarity.', 'NN', 'B-NP', 'O')
This result is particularly apparent among the Alpha, Beta and Gamma subclasses compare to Delta and Epsilon subclasses.
('This', 'This', 'DT', 'B-NP', 'O')
('result', 'result', 'NN', 'I-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('particularly', 'particularly', 'RB', 'B-ADJP', 'O')
('apparent', 'apparent', 'JJ', 'I-ADJP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Alpha,', 'Alpha,', 'NNP', 'I-NP', 'O')
('Beta', 'Beta', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('Gamma', 'Gamma', 'NN', 'B-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
