Computational Analysis of Neighboring Genes on  Arabidopsis thaliana Chromosomes 4 and 5:  Their Genomic Association as Functional Subunits  The genes related to specific events or pathways in bacteria are frequently localized proximate to the  genome of their neighbors, as with the structures known as operon, but eukaryotic genes seem to be independent of their neighbors, and are dispersed randomly throughout genomes.
('Computational', 'Computational', 'JJ', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('being', 'be', 'VBG', 'I-VP', 'O')
('revealed', 'reveal', 'VBD', 'I-VP', 'O')
('through', 'through', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('sequencing', 'sequencing', 'NN', 'I-NP', 'O')
('efforts,', 'efforts,', 'NN', 'I-NP', 'O')
('successive', 'successive', 'JJ', 'I-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('functional', 'functional', 'JJ', 'B-NP', 'O')
('genomics', 'genomic', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'B-PP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('silico', 'silico', 'NN', 'B-NP', 'O')
('analysis.', 'analysis.', 'NNS', 'I-NP', 'O')
Operon-like structures of neighboring genes have been found in Caenorhabditis elegans (Blumental et al., 2002),    which    suggests    that    similar    organization    could appear in the genome of other eukaryotic species.
('Operon-like', 'Operon-like', 'JJ', 'B-NP', 'O')
('structures', 'structure', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('neighboring', 'neighbor', 'VBG', 'B-NP', 'O')
('genes', 'gene', 'NNS', 'I-NP', 'O')
('have', 'have', 'VBP', 'B-VP', 'O')
('been', 'be', 'VBN', 'I-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('Caenorhabditis', 'Caenorhabditis', 'NNP', 'B-NP', 'O')
('elegans', 'elegans', 'NNP', 'I-NP', 'O')
('(Blumental', '(Blumental', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'NN', 'I-NP', 'O')
('2002),', '2002),', 'CD', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('suggests', 'suggest', 'VBZ', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('similar', 'similar', 'JJ', 'B-NP', 'O')
('organization', 'organization', 'NN', 'I-NP', 'O')
('could', 'could', 'MD', 'B-VP', 'O')
('appear', 'appear', 'VB', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genome', 'genome', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('other', 'other', 'JJ', 'B-NP', 'O')
('eukaryotic', 'eukaryotic', 'JJ', 'I-NP', 'O')
('species.', 'species.', 'NNS', 'I-NP', 'O')
If those functionally related genes are assembled in a boundary on the genome, the regulation of their concerted expression at a higher level can be accomplished more easily, and the clustering of housekeeping genes of the human genome (Lercher et al., 2002) can support this postulation.
('If', 'If', 'IN', 'B-SBAR', 'O')
('those', 'those', 'DT', 'B-NP', 'O')
('functionally', 'functionally', 'RB', 'I-NP', 'O')
('related', 'relate', 'VBN', 'I-NP', 'O')
('genes', 'gene', 'NNS', 'I-NP', 'B-DNA')
('are', 'be', 'VBP', 'B-VP', 'O')
('assembled', 'assemble', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('boundary', 'boundary', 'NN', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genome,', 'genome,', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('regulation', 'regulation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('concerted', 'concerted', 'JJ', 'I-NP', 'O')
('expression', 'expression', 'NN', 'I-NP', 'O')
('at', 'at', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('higher', 'high', 'JJR', 'I-NP', 'O')
('level', 'level', 'NN', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('accomplished', 'accomplish', 'VBN', 'I-VP', 'O')
('more', 'more', 'RBR', 'B-ADJP', 'O')
('easily,', 'easily,', 'JJ', 'I-ADJP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('clustering', 'clustering', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('housekeeping', 'housekeeping', 'NN', 'B-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('human', 'human', 'JJ', 'I-NP', 'B-DNA')
('genome', 'genome', 'NN', 'I-NP', 'I-DNA')
('(Lercher', '(Lercher', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'VBD', 'B-VP', 'O')
('2002)', '2002)', 'LS', 'B-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('support', 'support', 'VB', 'I-VP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('postulation.', 'postulation.', 'NN', 'I-NP', 'O')
In addition, if there is any correlation between functions of the neighboring gene products, it could be used to predict both physical interactions between proteins, and protein function as the conservation of gene order in bacterial genomes is routinely used for the prediction of physical interactions of proteins,    and    the    prediction    of    unknown    function    of neighboring gene (Dandekar et al., 1998).
('In', 'In', 'IN', 'B-PP', 'O')
('addition,', 'addition,', 'NN', 'B-NP', 'O')
('if', 'if', 'IN', 'B-SBAR', 'O')
('there', 'there', 'EX', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('correlation', 'correlation', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('functions', 'function', 'NNS', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('neighboring', 'neighbor', 'VBG', 'I-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('products,', 'products,', 'NN', 'I-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('could', 'could', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('used', 'use', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('predict', 'predict', 'VB', 'I-VP', 'O')
('both', 'both', 'DT', 'B-NP', 'O')
('physical', 'physical', 'JJ', 'I-NP', 'O')
('interactions', 'interaction', 'NNS', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('proteins,', 'proteins,', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('protein', 'protein', 'NN', 'I-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('conservation', 'conservation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('gene', 'gene', 'NN', 'B-NP', 'O')
('order', 'order', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('bacterial', 'bacterial', 'JJ', 'B-NP', 'B-DNA')
('genomes', 'genome', 'NNS', 'I-NP', 'I-DNA')
('is', 'be', 'VBZ', 'B-VP', 'O')
('routinely', 'routinely', 'RB', 'I-VP', 'O')
('used', 'use', 'VBN', 'I-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('prediction', 'prediction', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('physical', 'physical', 'JJ', 'B-NP', 'O')
('interactions', 'interaction', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('proteins,', 'proteins,', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('prediction', 'prediction', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('unknown', 'unknown', 'JJ', 'B-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('neighboring', 'neighbor', 'VBG', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('(Dandekar', '(Dandekar', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1998).', '1998).', 'CD', 'B-NP', 'O')
However, investigation on this theme, have not been widely addressed on eukaryotic genomes.
('However,', 'However,', 'WRB', 'B-ADVP', 'O')
('investigation', 'investigation', 'NN', 'B-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('theme,', 'theme,', 'NN', 'I-NP', 'O')
('have', 'have', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('been', 'be', 'VBN', 'I-VP', 'O')
('widely', 'widely', 'RB', 'I-VP', 'O')
('addressed', 'address', 'VBN', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('eukaryotic', 'eukaryotic', 'JJ', 'B-NP', 'O')
('genomes.', 'genomes.', 'NNS', 'I-NP', 'O')
In the present study, we described the association of genes belonging to identical function sub-categories on chromosomes 4 and 5 of Arabidopsis thaliana.
('In', 'In', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('present', 'present', 'JJ', 'I-NP', 'O')
('study,', 'study,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('described', 'describe', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'O')
('belonging', 'belong', 'VBG', 'B-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('identical', 'identical', 'JJ', 'B-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('sub-categories', 'sub-category', 'NNS', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('chromosomes', 'chromosome', 'NNS', 'B-NP', 'B-DNA')
('4', '4', 'CD', 'B-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana.', 'thaliana.', 'IN', 'B-ADVP', 'O')
We initiated this    study    by    focusing    on    two    consecutive    gene    sets, because the gene sets composed of two consecutive genes are the smallest of neighbored gene pairs, which we defined    as    ‘bigrams’    in    this    study.
('We', 'We', 'PRP', 'B-NP', 'O')
('initiated', 'initiate', 'VBD', 'B-VP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('study', 'study', 'NN', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('focusing', 'focus', 'VBG', 'B-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('consecutive', 'consecutive', 'JJ', 'I-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('sets,', 'sets,', 'NN', 'I-NP', 'O')
('because', 'because', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('sets', 'set', 'NNS', 'I-NP', 'O')
('composed', 'compose', 'VBN', 'B-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('consecutive', 'consecutive', 'JJ', 'I-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('are', 'be', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('smallest', 'small', 'JJS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('neighbored', 'neighbored', 'JJ', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('pairs,', 'pairs,', 'NN', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('defined', 'define', 'VBD', 'B-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('‘bigrams’', '‘bigrams’', 'NN', 'B-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('study.', 'study.', 'NN', 'I-NP', 'O')
The    collections    of bigrams were divided into two cases according to the consideration of the S/MAR.
('The', 'The', 'DT', 'B-NP', 'O')
('collections', 'collection', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bigrams', 'bigram', 'NNS', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('divided', 'divide', 'VBN', 'I-VP', 'O')
('into', 'into', 'IN', 'B-PP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('cases', 'case', 'NNS', 'I-NP', 'O')
('according', 'accord', 'VBG', 'B-PP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('consideration', 'consideration', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('S/MAR.', 'S/MAR.', 'NNP', 'I-NP', 'O')
The reason the S/MAR was considered for the collection of bigrams was as a result of the looped structure of interphase chromatin, caused byattachment of S/MAR on the nuclear matrix, can be dealt with a functional subunit, and therefore the S/MAR are thought to be the tools that subdivide eukaryotic genomes into structural and functional domains (Liebich etal., 2002).
('The', 'The', 'DT', 'B-NP', 'O')
('reason', 'reason', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('was', 'be', 'VBD', 'B-VP', 'O')
('considered', 'consider', 'VBN', 'I-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('collection', 'collection', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('bigrams', 'bigram', 'NNS', 'B-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('result', 'result', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('looped', 'looped', 'JJ', 'I-NP', 'O')
('structure', 'structure', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('interphase', 'interphase', 'NN', 'B-NP', 'O')
('chromatin,', 'chromatin,', 'NN', 'I-NP', 'O')
('caused', 'cause', 'VBN', 'B-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('attachment', 'attachment', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-protein')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('nuclear', 'nuclear', 'JJ', 'I-NP', 'O')
('matrix,', 'matrix,', 'NN', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('dealt', 'deal', 'VBN', 'I-VP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('subunit,', 'subunit,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('therefore', 'therefore', 'RB', 'B-ADVP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('are', 'be', 'VBP', 'B-VP', 'O')
('thought', 'think', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'I-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('tools', 'tool', 'NNS', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('subdivide', 'subdivide', 'VBP', 'B-VP', 'O')
('eukaryotic', 'eukaryotic', 'JJ', 'B-NP', 'B-DNA')
('genomes', 'genome', 'NNS', 'I-NP', 'I-DNA')
('into', 'into', 'IN', 'B-PP', 'O')
('structural', 'structural', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('domains', 'domain', 'NNS', 'I-NP', 'O')
('(Liebich', '(Liebich', 'VBP', 'B-VP', 'O')
('etal.,', 'etal.,', 'NN', 'B-NP', 'O')
('2002).', '2002).', 'CD', 'I-NP', 'O')
Thus, before collecting the bigrams we predicted the S/MAR loci of the whole sequences on chromosomes 4 and 5 of Arabidopsis thaliana.
('Thus,', 'Thus,', 'NN', 'B-NP', 'O')
('before', 'before', 'IN', 'B-PP', 'O')
('collecting', 'collect', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('bigrams', 'bigram', 'NNS', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('predicted', 'predict', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-DNA')
('loci', 'locus', 'NNS', 'I-NP', 'I-DNA')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('whole', 'whole', 'JJ', 'I-NP', 'B-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('on', 'on', 'IN', 'B-PP', 'O')
('chromosomes', 'chromosome', 'NNS', 'B-NP', 'B-DNA')
('4', '4', 'CD', 'B-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana.', 'thaliana.', 'IN', 'B-ADVP', 'O')
The S/MARt DB, the database for S/MAR, contains information fully extracted from original publications.
('The', 'The', 'DT', 'B-NP', 'O')
('S/MARt', 'S/MARt', 'NNP', 'I-NP', 'O')
('DB,', 'DB,', 'NNP', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('database', 'database', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('S/MAR,', 'S/MAR,', 'NN', 'B-NP', 'B-protein')
('contains', 'contain', 'VBZ', 'B-VP', 'O')
('information', 'information', 'NN', 'B-NP', 'O')
('fully', 'fully', 'RB', 'B-VP', 'O')
('extracted', 'extract', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('original', 'original', 'JJ', 'B-NP', 'O')
('publications.', 'publications.', 'NNS', 'I-NP', 'O')
However, we could not find all the possible S/MAR loci of Arabidopsis thaliana from this database, due to the number of entries for plants only being 55, including 13 entries tor Arabidopsis thaliana.
('However,', 'However,', 'WRB', 'B-ADVP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('could', 'could', 'MD', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('find', 'find', 'VB', 'I-VP', 'O')
('all', 'all', 'PDT', 'B-NP', 'O')
('the', 'the', 'DT', 'I-NP', 'O')
('possible', 'possible', 'JJ', 'I-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'O')
('loci', 'locus', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana', 'thaliana', 'NNP', 'I-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('database,', 'database,', 'NN', 'I-NP', 'O')
('due', 'due', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('number', 'number', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('entries', 'entry', 'NNS', 'B-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('plants', 'plant', 'NNS', 'B-NP', 'O')
('only', 'only', 'RB', 'B-VP', 'O')
('being', 'be', 'VBG', 'I-VP', 'O')
('55,', '55,', 'CD', 'B-NP', 'O')
('including', 'include', 'VBG', 'B-PP', 'O')
('13', '13', 'CD', 'B-NP', 'O')
('entries', 'entry', 'NNS', 'I-NP', 'O')
('tor', 'tor', 'NN', 'I-NP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'I-NP', 'O')
('thaliana.', 'thaliana.', 'IN', 'O', 'O')
Therefore,    we    predicted    S/MAR    loci    from    an    in    silico method.
('Therefore,', 'Therefore,', 'RB', 'B-ADVP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('predicted', 'predict', 'VBD', 'B-VP', 'O')
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-DNA')
('loci', 'locus', 'NNS', 'I-NP', 'I-DNA')
('from', 'from', 'IN', 'B-PP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('silico', 'silico', 'NN', 'B-NP', 'O')
('method.', 'method.', 'NN', 'I-NP', 'O')
There are a couple of prediction tools publicly available such as MAR-Finder and SMARTest.
('There', 'There', 'EX', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('couple', 'couple', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('prediction', 'prediction', 'NN', 'B-NP', 'O')
('tools', 'tool', 'NNS', 'I-NP', 'O')
('publicly', 'publicly', 'RB', 'B-ADJP', 'O')
('available', 'available', 'JJ', 'I-ADJP', 'O')
('such', 'such', 'JJ', 'B-PP', 'O')
('as', 'as', 'IN', 'I-PP', 'O')
('MAR-Finder', 'MAR-Finder', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('SMARTest.', 'SMARTest.', 'NNP', 'I-NP', 'O')
They use several S/MAR related motifs in their predictions, but these features do not always appeared on every known S/MAR containing locus, and they are not adjusted to our subject,thus we had to devise another method.
('They', 'They', 'PRP', 'B-NP', 'O')
('use', 'use', 'VBP', 'B-VP', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-DNA')
('related', 'related', 'JJ', 'I-NP', 'I-DNA')
('motifs', 'motif', 'NNS', 'I-NP', 'I-DNA')
('in', 'in', 'IN', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('predictions,', 'predictions,', 'NN', 'I-NP', 'O')
('but', 'but', 'CC', 'O', 'O')
('these', 'these', 'DT', 'B-NP', 'O')
('features', 'feature', 'NNS', 'I-NP', 'O')
('do', 'do', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('always', 'always', 'RB', 'I-VP', 'O')
('appeared', 'appear', 'VBN', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('every', 'every', 'DT', 'B-NP', 'O')
('known', 'know', 'VBN', 'I-NP', 'O')
('S/MAR', 'S/MAR', 'NN', 'I-NP', 'B-protein')
('containing', 'contain', 'VBG', 'I-NP', 'O')
('locus,', 'locus,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('they', 'they', 'PRP', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('adjusted', 'adjust', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('our', 'our', 'PRP$', 'B-NP', 'O')
('subject,', 'subject,', 'NN', 'I-NP', 'O')
('thus', 'thus', 'RB', 'O', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('had', 'have', 'VBD', 'B-VP', 'O')
('to', 'to', 'TO', 'I-VP', 'O')
('devise', 'devise', 'VB', 'I-VP', 'O')
('another', 'another', 'DT', 'B-NP', 'O')
('method.', 'method.', 'NN', 'I-NP', 'O')
We used two MRS that had been reported as S/MAR motifs in Arabidopsis thaliana (Van Drunen etal., 1997).
('We', 'We', 'PRP', 'B-NP', 'O')
('used', 'use', 'VBD', 'B-VP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('MRS', 'MRS', 'NNS', 'I-NP', 'B-protein')
('that', 'that', 'WDT', 'B-NP', 'O')
('had', 'have', 'VBD', 'B-VP', 'O')
('been', 'be', 'VBN', 'I-VP', 'O')
('reported', 'report', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-DNA')
('motifs', 'motif', 'NNS', 'I-NP', 'I-DNA')
('in', 'in', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana', 'thaliana', 'NNP', 'I-NP', 'O')
('(Van', '(Van', 'NNP', 'I-NP', 'O')
('Drunen', 'Drunen', 'NNP', 'I-NP', 'O')
('etal.,', 'etal.,', 'VBD', 'B-VP', 'O')
('1997).', '1997).', 'CD', 'B-NP', 'O')
These MRSs have been applied in other species (Van Drunen et al., 1999), and furthermore, were defined as the most enriched motifs in S/MAR containing sequences (Liebich et al., 2002).
('These', 'These', 'DT', 'B-NP', 'O')
('MRSs', 'MRS', 'NNS', 'I-NP', 'B-protein')
('have', 'have', 'VBP', 'B-VP', 'O')
('been', 'be', 'VBN', 'I-VP', 'O')
('applied', 'apply', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('other', 'other', 'JJ', 'B-NP', 'O')
('species', 'specie', 'NNS', 'I-NP', 'O')
('(Van', '(Van', 'NNP', 'B-NP', 'O')
('Drunen', 'Drunen', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'VBD', 'B-VP', 'O')
('1999),', '1999),', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('furthermore,', 'furthermore,', 'NN', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('defined', 'define', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('most', 'most', 'RBS', 'I-NP', 'O')
('enriched', 'enriched', 'JJ', 'I-NP', 'O')
('motifs', 'motif', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-protein')
('containing', 'contain', 'VBG', 'B-VP', 'O')
('sequences', 'sequence', 'NNS', 'B-NP', 'O')
('(Liebich', '(Liebich', 'NNP', 'I-NP', 'O')
('et', 'et', 'NN', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2002).', '2002).', 'CD', 'B-NP', 'O')
