KARE Genomewide Association Study of Blood Pressure Using Imputed SNPs.
('KARE', 'KARE', 'NNP', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('14', '14', 'CD', 'I-NP', 'O')
('loci,', 'loci,', 'NN', 'I-NP', 'O')
('7', '7', 'CD', 'B-NP', 'O')
('loci', 'locus', 'NNS', 'I-NP', 'O')
('(ATP2B1,', '(ATP2B1,', 'NN', 'B-NP', 'O')
('10p15.1,', '10p15.1,', 'CD', 'I-NP', 'O')
('ARHGEF12,', 'ARHGEF12,', 'NNP', 'I-NP', 'O')
('ALX4,', 'ALX4,', 'NNP', 'I-NP', 'O')
('LIPC,', 'LIPC,', 'NNP', 'I-NP', 'O')
('7q31.1,', '7q31.1,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('TCF7L2)', 'TCF7L2)', 'NN', 'I-NP', 'O')
('showed', 'show', 'VBD', 'B-VP', 'O')
('enhanced', 'enhance', 'VBN', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('blood', 'blood', 'NN', 'B-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('imputed', 'impute', 'VBN', 'I-NP', 'O')
('SNPs.', 'SNPs.', 'NNP', 'I-NP', 'O')
Imputation methods cover the candidate gene region   　　　densely, which enables one to test a large number of SNPs to reveal the fine structure of the association peak.
('Imputation', 'Imputation', 'NN', 'B-NP', 'O')
('methods', 'method', 'NNS', 'I-NP', 'O')
('cover', 'cover', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('candidate', 'candidate', 'NN', 'I-NP', 'B-DNA')
('gene', 'gene', 'NN', 'I-NP', 'I-DNA')
('region', 'region', 'NN', 'I-NP', 'I-DNA')
('\u3000\u3000\u3000densely,', '\u3000\u3000\u3000densely,', 'IN', 'B-PP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('enables', 'enable', 'VBZ', 'B-VP', 'O')
('one', 'one', 'PRP', 'B-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('test', 'test', 'VB', 'I-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('large', 'large', 'JJ', 'I-NP', 'O')
('number', 'number', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('SNPs', 'SNP', 'NNS', 'B-NP', 'B-protein')
('to', 'to', 'TO', 'B-VP', 'O')
('reveal', 'reveal', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('fine', 'fine', 'JJ', 'I-NP', 'O')
('structure', 'structure', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('peak.', 'peak.', 'NN', 'I-NP', 'O')
The association results of the TCF7L2 gene could fall under this case (Fig.
('The', 'The', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('results', 'result', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('TCF7L2', 'TCF7L2', 'NN', 'I-NP', 'B-DNA')
('gene', 'gene', 'NN', 'I-NP', 'I-DNA')
('could', 'could', 'MD', 'B-VP', 'O')
('fall', 'fall', 'VB', 'I-VP', 'O')
('under', 'under', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('case', 'case', 'NN', 'I-NP', 'O')
('(Fig.', '(Fig.', 'NNP', 'B-NP', 'O')
1).
('1).', '1).', 'LS', 'B-LST', 'O')
While only one SNP with a p-value lower than 10−4 was present in the peak of the association by the genotyped SNPs, the imputed SNPs showed multiple SNPs (p-value ＜10−4) that were associated around the peak, indicating that the imputation methods enhance the fine structure of the GWAS results.
('While', 'While', 'IN', 'B-SBAR', 'O')
('only', 'only', 'RB', 'B-NP', 'O')
('one', 'one', 'CD', 'I-NP', 'O')
('SNP', 'SNP', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('p-value', 'p-value', 'NN', 'I-NP', 'O')
('lower', 'low', 'JJR', 'B-ADJP', 'O')
('than', 'than', 'IN', 'B-PP', 'O')
('10−4', '10−4', 'CD', 'B-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('present', 'present', 'JJ', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('peak', 'peak', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genotyped', 'genotype', 'VBN', 'I-NP', 'O')
('SNPs,', 'SNPs,', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('imputed', 'impute', 'VBN', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('showed', 'show', 'VBD', 'B-VP', 'O')
('multiple', 'multiple', 'JJ', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('(p-value', '(p-value', 'JJ', 'I-NP', 'O')
('＜10−4)', '＜10−4)', 'NN', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('associated', 'associate', 'VBN', 'I-VP', 'O')
('around', 'around', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('peak,', 'peak,', 'NN', 'I-NP', 'O')
('indicating', 'indicate', 'VBG', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('imputation', 'imputation', 'NN', 'I-NP', 'O')
('methods', 'method', 'NNS', 'I-NP', 'O')
('enhance', 'enhance', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('fine', 'fine', 'JJ', 'I-NP', 'O')
('structure', 'structure', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'O')
('results.', 'results.', 'NNS', 'I-NP', 'O')
Moreover, 6 nonsynonymous SNPs in the 14 genes were identified from the imputed SNPs, and the rs11984691 of CSMD1 revealed an association signal with systolic pressure (p-value=0.015) (Table 4).
('Moreover,', 'Moreover,', 'JJR', 'B-NP', 'O')
('6', '6', 'CD', 'I-NP', 'O')
('nonsynonymous', 'nonsynonymous', 'JJ', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('14', '14', 'CD', 'I-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('were', 'be', 'VBD', 'B-VP', 'O')
('identified', 'identify', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('imputed', 'impute', 'VBN', 'I-NP', 'O')
('SNPs,', 'SNPs,', 'NN', 'I-NP', 'B-protein')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('rs11984691', 'rs11984691', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('CSMD1', 'CSMD1', 'NN', 'B-NP', 'B-protein')
('revealed', 'reveal', 'VBD', 'B-VP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('signal', 'signal', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('systolic', 'systolic', 'JJ', 'B-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('(p-value=0.015)', '(p-value=0.015)', 'NN', 'I-NP', 'O')
('(Table', '(Table', 'JJ', 'B-ADJP', 'O')
('4).', '4).', 'CD', 'B-NP', 'O')
CSMD1 (CUB and Sushi multiple domains 1) is located on chromosome 8p23.2 and is known as a putative suppressor of squamous cell carcinomas of the head and neck (Sun et al., 2001).
('CSMD1', 'CSMD1', 'NN', 'B-NP', 'B-protein')
('(CUB', '(CUB', 'NN', 'I-NP', 'I-protein')
('and', 'and', 'CC', 'O', 'O')
('Sushi', 'Sushi', 'NN', 'B-NP', 'B-protein')
('multiple', 'multiple', 'JJ', 'I-NP', 'I-protein')
('domains', 'domain', 'NNS', 'I-NP', 'I-protein')
('1)', '1)', 'LS', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('located', 'locate', 'VBN', 'I-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('chromosome', 'chromosome', 'NN', 'B-NP', 'B-DNA')
('8p23.2', '8p23.2', 'CD', 'I-NP', 'I-DNA')
('and', 'and', 'CC', 'O', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('known', 'know', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('putative', 'putative', 'JJ', 'I-NP', 'O')
('suppressor', 'suppressor', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('squamous', 'squamous', 'JJ', 'B-NP', 'O')
('cell', 'cell', 'NN', 'I-NP', 'O')
('carcinomas', 'carcinoma', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('head', 'head', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('neck', 'neck', 'NN', 'I-NP', 'O')
('(Sun', '(Sun', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2001).', '2001).', 'CD', 'B-NP', 'O')
The gene encodes a 389-KDa transmembrane protein, named for its repeat CUB and sushi domains.
('The', 'The', 'DT', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('encodes', 'encode', 'VBZ', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('389-KDa', '389-KDa', 'JJ', 'I-NP', 'B-protein')
('transmembrane', 'transmembrane', 'JJ', 'I-NP', 'I-protein')
('protein,', 'protein,', 'NN', 'I-NP', 'I-protein')
('named', 'name', 'VBN', 'B-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('its', 'its', 'PRP$', 'B-NP', 'O')
('repeat', 'repeat', 'NN', 'I-NP', 'O')
('CUB', 'CUB', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('sushi', 'sushi', 'NN', 'I-NP', 'O')
('domains.', 'domains.', 'NNS', 'I-NP', 'O')
Both CUB and sushi domains are found in many other proteins and are thought to be sites of either protein-protein or protein-ligand interactions (Kristiansen et al., 1999; Lau and Scholnick, 2003).
('Both', 'Both', 'CC', 'O', 'O')
('CUB', 'CUB', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('sushi', 'sushi', 'NN', 'I-NP', 'O')
('domains', 'domain', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('many', 'many', 'JJ', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('proteins', 'protein', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('thought', 'think', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'I-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('sites', 'site', 'NNS', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('either', 'either', 'CC', 'B-NP', 'O')
('protein-protein', 'protein-protein', 'JJ', 'I-NP', 'O')
('or', 'or', 'CC', 'I-NP', 'O')
('protein-ligand', 'protein-ligand', 'JJ', 'I-NP', 'O')
('interactions', 'interaction', 'NNS', 'I-NP', 'O')
('(Kristiansen', '(Kristiansen', 'NNP', 'I-NP', 'O')
('et', 'et', 'FW', 'I-NP', 'O')
('al.,', 'al.,', ',', 'O', 'O')
('1999;', '1999;', 'CD', 'B-NP', 'O')
('Lau', 'Lau', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Scholnick,', 'Scholnick,', 'NNP', 'I-NP', 'O')
('2003).', '2003).', 'CD', 'I-NP', 'O')
The association between the CSMD1 gene and blood pressure was replicated in our previous report (Hong et al., 2010), and the nonsynonymous rs11984691 might be a causative variation of the CSMD1 gene for the regulation of blood pressure, which waits for its functional analysis in the future.
('The', 'The', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('CSMD1', 'CSMD1', 'NN', 'I-NP', 'B-DNA')
('gene', 'gene', 'NN', 'I-NP', 'I-DNA')
('and', 'and', 'CC', 'O', 'O')
('blood', 'blood', 'NN', 'B-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('replicated', 'replicate', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('our', 'our', 'PRP$', 'B-NP', 'O')
('previous', 'previous', 'JJ', 'I-NP', 'O')
('report', 'report', 'NN', 'I-NP', 'O')
('(Hong', '(Hong', 'NNP', 'I-NP', 'O')
('et', 'et', 'FW', 'I-NP', 'O')
('al.,', 'al.,', 'FW', 'I-NP', 'O')
('2010),', '2010),', 'CD', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('nonsynonymous', 'nonsynonymous', 'JJ', 'I-NP', 'O')
('rs11984691', 'rs11984691', 'NN', 'I-NP', 'O')
('might', 'might', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('causative', 'causative', 'JJ', 'I-NP', 'O')
('variation', 'variation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('CSMD1', 'CSMD1', 'NN', 'I-NP', 'B-DNA')
('gene', 'gene', 'NN', 'I-NP', 'I-DNA')
('for', 'for', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('regulation', 'regulation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('blood', 'blood', 'NN', 'B-NP', 'O')
('pressure,', 'pressure,', 'NN', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('waits', 'wait', 'VBZ', 'B-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('its', 'its', 'PRP$', 'B-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('future.', 'future.', 'NN', 'I-NP', 'O')
In conclusion, a total of 1,827,004 SNPs were imputed based on International HapMap Asian data, and a genomewide association study of KARE for systolic and diastolic blood pressure was performed.
('In', 'In', 'IN', 'B-PP', 'O')
('conclusion,', 'conclusion,', 'NN', 'B-NP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('total', 'total', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('1,827,004', '1,827,004', 'CD', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('imputed', 'impute', 'VBN', 'I-VP', 'O')
('based', 'base', 'VBN', 'B-PP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('International', 'International', 'NNP', 'B-NP', 'O')
('HapMap', 'HapMap', 'NNP', 'I-NP', 'O')
('Asian', 'Asian', 'JJ', 'I-NP', 'O')
('data,', 'data,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('genomewide', 'genomewide', 'JJ', 'I-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('study', 'study', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('KARE', 'KARE', 'NN', 'B-NP', 'B-DNA')
('for', 'for', 'IN', 'B-PP', 'O')
('systolic', 'systolic', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('diastolic', 'diastolic', 'JJ', 'I-NP', 'O')
('blood', 'blood', 'NN', 'I-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('performed.', 'performed.', 'VBN', 'I-VP', 'O')
Even though no SNPs were found to be statistically significant over the Bonferroni corrected p-value, 12 novel loci for systolic blood pressure and 16 novel loci for diastolic blood pressure were identified in the range of 10−5＜p-value＜10−4.
('Even', 'Even', 'RB', 'B-SBAR', 'O')
('though', 'though', 'IN', 'I-SBAR', 'O')
('no', 'no', 'DT', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'B-protein')
('were', 'be', 'VBD', 'B-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'I-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('statistically', 'statistically', 'RB', 'B-ADJP', 'O')
('significant', 'significant', 'JJ', 'I-ADJP', 'O')
('over', 'over', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Bonferroni', 'Bonferroni', 'NNP', 'I-NP', 'O')
('corrected', 'correct', 'VBD', 'B-VP', 'O')
('p-value,', 'p-value,', 'NN', 'B-NP', 'B-DNA')
('12', '12', 'CD', 'I-NP', 'I-DNA')
('novel', 'novel', 'JJ', 'I-NP', 'I-DNA')
('loci', 'locus', 'NNS', 'I-NP', 'I-DNA')
('for', 'for', 'IN', 'B-PP', 'O')
('systolic', 'systolic', 'JJ', 'B-NP', 'O')
('blood', 'blood', 'NN', 'I-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('16', '16', 'CD', 'B-NP', 'O')
('novel', 'novel', 'JJ', 'I-NP', 'O')
('loci', 'locus', 'NNS', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('diastolic', 'diastolic', 'JJ', 'B-NP', 'O')
('blood', 'blood', 'NN', 'I-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('identified', 'identify', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('range', 'range', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('10−5＜p-value＜10−4.', '10−5＜p-value＜10−4.', 'CD', 'B-NP', 'O')
Additionally, the imputed SNPs revealed better p-values in 7 out of 14 genetic loci that were previously reported by the genotyped SNPs.
('Additionally,', 'Additionally,', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('imputed', 'impute', 'VBN', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('revealed', 'reveal', 'VBD', 'B-VP', 'O')
('better', 'good', 'JJR', 'B-NP', 'O')
('p-values', 'p-value', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('7', '7', 'CD', 'B-NP', 'O')
('out', 'out', 'IN', 'B-PP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('14', '14', 'CD', 'B-NP', 'B-DNA')
('genetic', 'genetic', 'JJ', 'I-NP', 'I-DNA')
('loci', 'locus', 'NNS', 'I-NP', 'I-DNA')
('that', 'that', 'WDT', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('previously', 'previously', 'RB', 'I-VP', 'O')
('reported', 'report', 'VBN', 'I-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genotyped', 'genotype', 'VBN', 'I-NP', 'O')
('SNPs.', 'SNPs.', 'NN', 'I-NP', 'O')
These results suggest that the imputation method can facilitate the discovery of associated SNPs as well as enhance the fine structure of the association in the loci.
('These', 'These', 'DT', 'B-NP', 'O')
('results', 'result', 'NNS', 'I-NP', 'O')
('suggest', 'suggest', 'VBP', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('imputation', 'imputation', 'NN', 'I-NP', 'O')
('method', 'method', 'NN', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('facilitate', 'facilitate', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('discovery', 'discovery', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('associated', 'associate', 'VBN', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('as', 'as', 'RB', 'B-CONJP', 'O')
('well', 'well', 'RB', 'I-CONJP', 'O')
('as', 'as', 'IN', 'I-CONJP', 'O')
('enhance', 'enhance', 'VB', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('fine', 'fine', 'JJ', 'I-NP', 'O')
('structure', 'structure', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('loci.', 'loci.', 'NN', 'I-NP', 'O')
